RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30
14703,721,Woodbury,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,192267.87890958315,192561.33571746526,192894.96270064366,193951.63037470673,195380.61272776267,197171.63287919477,198844.49329949226,200753.5137355173,202610.27625387555,204836.15361603512,206774.58483116413,208795.33726524038,210823.88118153144,212894.17315026655,215167.69020135267,217601.04029690064,220315.42049097468,222927.88450406285,225234.81940761767,227486.36919452262,230290.61896238787,233202.70064397648,235987.93893554792,238110.19204165429,239510.3717217083,240148.05041316457,240900.47115064927,242318.7071826003,245215.09693871837,247998.98327821036,250325.5031039087,252062.53837645147,253854.42572147306,255796.42930252058,257790.07658598272,260029.46811948213,262278.97707332135,264342.7966429077,265978.44470021606,267711.0486912546,269156.17861419945,270712.40957053687,272390.373805095,274265.9946311182,276488.98709750694,278681.26024516916,280967.9262216631,282667.4607556634,284263.8961033453,286050.9331518542,288093.13025932515,290294.2977929903,292147.11626996833,294151.9349518148,296287.75624491356,298253.0465756771,299917.1751108041,300889.086559909,301866.05414022837,303263.75753197144,305021.6247145634,306990.6388656253,307697.0820630595,308356.1972506021,308586.45994769124,309703.1449494322,310464.02095824113,311400.5924449156,312126.8231523522,313237.14884665044,314283.21852745867,315309.4257592905,316001.60922129283,316719.3269536339,316729.1513002077,317096.1270828908,317047.1714989082,317812.723265962,318141.00803817564,318615.6717604464,318601.32601384737,317891.50632699725,316648.17198664875,315953.79687692254,316577.922355297,317477.06373600656,317302.08804686676,315605.2968185458,313873.37312263716,311444.7326556487,309091.9820418591,307033.95007204224,305796.2199080757,304843.6003824277,303963.9598789413,303093.4893315172,301601.8660632289,299071.22113663395,296502.84950986976,294601.00122206594,293295.4281318287,291972.81331413746,290304.5814561658,288033.7208428317,285681.4446723396,283617.9446545047,281001.69286528206,277928.7653398818,274443.9584893028,271649.7017890027,269808.15163831325,268457.4255452392,267657.37918007636,266844.9990657021,266449.14722698246,266385.1386023781,265332.19434581284,263299.63576876477,260924.4016103573,259869.55504087676,259842.49635665954,260663.4142508662,262174.7388788645,263342.69204876275,263701.0912638923,263484.7374050229,263268.31890759716,262885.05846963887,261836.2500618966,260607.26200501117,259726.35282599748,257091.41621534745,254793.48709243827,251071.2738366,249146.20517581856,247749.95215899203,247147.18585970436,245916.48849859033,243954.24771495248,242327.0825165083,241783.135784777,241015.57686832643,240001.35439168863,238379.29589855616,237979.20941279293,238890.64636834513,240727.0612927799,242013.89061870283,243522.6721872373,245530.36116425777,247943.3982385782,250273.01412321036,252764.06923914442,255798.68009919804,258767.85246768568,261237.55642998757,263018.4722671501,265127.35208735464,267010.33895799774,268708.44682656723,270052.5585555623,271787.0404578372,273971.9514130662,276440.39014604734,278770.13929855585,281292.7027236193,283483.35053938563,285783.3135774221,287226.2489392659,288684.3194570138,290088.507231653,292037.9545036655,293770.67624385975,294768.09470285784,295229.00098142127,295525.9199678257,296188.95924852596,297235.4261380625,298135.35897144285,298971.7203849925,299797.09824249445,301507.21564725717,303534.15383653034,305459.72819348174,306545.36090895045,307184.8254435795,307712.6583848789,308509.9140549044,309641.78760434623,310970.8633220745,312263.99734949734,313580.011462938,314946.1450190611,316533.0881394967,317774.87825052766,318870.0260928148,319331.5356526381,319649.59258165315,319548.03117402206,319516.89539469563,319503.47966752574,320202.2591115615,321557.9829068513,323762.0763611339,325891.80395579716,328155.2800118167,329758.6259926396,331428.3141791465,332727.6626856622,333932.9707240106,334577.63586721005,334822.6618471654,335170.88474975707,335963.5184218979,337046.347678968,338861.0668576534,340530.78976891044,342532.33616288163,344375.42481720075,346069.7874440556,347560.44118016656,348379.5221671091,349849.94654865906,351151.29971052817,352250.76832753787,352643.21648571617,352660.685335476,353335.6189023699,354113.8036521372,355864.5804614655,357865.2537605393,359965.8313830972,361608.7694198379,363029.5077405406,364384.67547136074,365531.7686193331,366095.72336025146,366974.6055223767,368092.28144734557,369748.29588634387,371433.18117432314,373368.59115489596,375635.551321063,377442.1150472088,378131.6758020806,377588.842118867,376751.2986736071,376935.42325186153,378721.03913732705,382192.0050054773,386568.2047547377,391544.4604162411,396554.03734787647,401823.3912316319,407303.88815281825,413189.8552359299,419584.82417094597,425569.7094498612,430511.457204558,433723.5673544179,435964.30080479296,438249.75516952923,441075.5432245504,444039.13803459314,447863.40971344855,452815.3410017696,459495.25386001955,466485.7652309045,472371.74449055875,476010.77792337653,476060.0404004713,473375.67166763655,469506.56639302854,467203.36822449183,465835.5836493823,465026.1266057388,463386.6186737097,462509.98424490954,462442.6980456587,463902.635499377,465851.48874206655,468115.33161145233,470028.0040268992,471050.2218886749,470835.9353548451,469477.7534246198,467741.5445991989,466133.9387381669,465214.95294967014,465483.91861597187,466791.4577376577,468317.580583914,469060.605502885,468707.9481439672,467958.72752744565,467727.06468313094,468082.2170888146,469230.7595292661,470969.10265495186,473165.7714266984,474693.71559614904,475116.12116332614,473881.3874536616,472505.460023489,470791.5644864929,469710.14881891594,469205.249672378,469581.49076080025,470812.17387873103,472510.85777751595,474012.1677804,475611.34791829344,476649.94229271886,477550.19932280114,477236.44981547695,476760.62306625606
27272,1008,Stillwater,city,OK,OK,"Stillwater, OK",Payne County,109868.0436504429,109916.33015928546,110097.34197947464,110445.94345493305,110927.11033599207,111397.57616457378,111911.38811376954,112328.05671236136,112634.05651175226,112884.80047054222,113304.08430926746,113905.12346815412,114555.85166924645,115102.72685689638,115625.34281705883,116159.0582393991,116736.28368830319,117210.87693875116,117613.00906155397,117968.95422019651,118366.79464835918,118842.56802917343,119258.72163752293,119638.86801848964,119779.77066186805,119979.4173264042,120223.7877199509,120620.43243865187,121007.75673540703,121312.4564221846,121639.64055055364,121951.0964563638,122361.35156848317,122823.5224878394,123274.81190646593,123709.93626695797,123933.24375323602,124212.61614129007,124509.81132950059,124966.34120516328,125332.58879505274,125598.7632146121,125765.8977514332,126014.49615295565,126327.41606151169,126754.36974144688,127212.91866273014,127724.39036363231,128151.81822268467,128526.79973842406,128833.156263241,129195.90231535661,129548.44199188228,129878.06027659297,130166.0259467566,130589.47351232311,131118.21703553095,131838.73741314208,132404.60392182434,132917.93122825408,133209.6587510243,133602.39758699876,133982.5933075005,134493.7878944596,135008.1111508439,135633.43284264932,135804.9671353658,136272.06318834925,136786.13190768167,137765.80951948345,138400.6052811535,138928.86726134937,139337.7064459448,139801.52072209146,140266.28175107914,140867.81211471048,140806.1783682008,140390.20486993887,140044.82321864748,140310.73143864598,141605.77457364663,143032.2903450862,144697.42904775115,145722.88655306827,146460.23187132707,146979.3976652621,147519.4450548297,148029.5440706962,148479.52676148823,148952.81214576858,149560.00674896207,150078.72302394884,150304.1023964093,150455.8259132269,150614.90384835668,150904.43724331263,151153.06350503504,151443.4981477389,150002.3443437206,148013.82620757984,146054.21928871179,145764.198203494,146079.0141188559,146365.12954069747,146566.54021885397,146530.2102397066,146492.95118618736,146575.25670728306,146587.2375625854,145718.35184348768,144593.51439642406,143510.44084645528,143332.58757994542,143412.62309266452,143613.52319301615,143598.16414770277,143346.08346945007,142963.60178581093,142698.97611906522,142547.10303865848,142547.04067507657,142568.42150494983,142725.67950203246,142888.29188766773,143159.88576015926,143335.4782949715,143465.9337744166,143394.05435030174,143211.98311031485,142855.31685000777,142397.23150181168,141939.8345536792,141520.45001485894,141220.05186545607,141079.51508232247,141034.2556593618,141226.45664282874,141435.813895351,141692.95806622258,141728.58554914745,141689.585861079,141576.07322516237,141554.31865855123,141615.43517603612,141778.45788617755,141843.31068008117,141923.20014172114,142086.74559547743,142616.4658084204,143138.17348376173,143727.35674574014,143958.09782299233,144174.80200712546,144455.51007028812,145267.35189851347,146174.4936478214,146865.00507072787,146895.37933481022,147042.97707756786,147205.69056425485,147697.01608484588,148188.54036910317,148729.35539417507,149142.19641053813,149190.31612310116,149096.583849792,149076.20902764858,149477.52847131537,150057.77208397342,150506.26549559837,150815.34653325452,151256.68022245864,152054.63566084902,152942.74344558138,153940.6288888609,154924.36263335412,155564.978035455,155642.7157522206,155826.91887589023,156556.7633922738,157472.03266325637,158166.3827333342,158668.0576042504,159297.261406216,160006.52039038713,160573.54873540174,161224.1857435874,161851.39489704903,162651.59605324685,163332.65283119024,163956.13361520684,164238.88478291334,164764.9899146277,165502.69752394574,166565.855945051,167619.5618428735,168423.38884942504,168915.5432255539,169045.84520046285,168945.58258729673,168853.05549832692,169162.19955406533,169345.11567577283,169347.21038477842,168919.3651813214,168864.06493592355,169278.6449660036,169973.25416580428,170471.2043293832,170733.02012837274,170738.4605384347,170965.9093112311,171413.90074537313,172122.0434500273,172902.56522692545,173850.20283790617,175096.83796241894,176408.4884017395,177325.9312125684,177685.03704391615,177738.11295608096,177916.429277702,178584.90119351583,179218.06603952844,179651.61318025473,179560.65885368222,179773.42551562292,180180.17099555596,180932.58314514518,181778.9991036034,182766.68665029257,183710.4372716387,184373.73589649182,184901.95760851284,185103.59558700587,185548.00390373613,186093.71006428637,186932.5810198062,187917.65312645378,188961.07803015225,190115.16313468842,191024.5285011991,191785.17014370998,192186.51921053705,192391.34516884922,192543.67153836318,193462.1815055459,194602.3308791583,196361.43138298826,197923.98491537294,199851.241174599,201615.36169631573,203181.00716904647,204656.1660317001,206098.41891448363,207731.30460647086,209484.19394760882,211538.56513106488,213580.7930623667,215686.4195458881,217574.404205692,219610.52510791805,221712.32904974135,223462.92316619327,225163.28524270817,226751.8086981196,228706.41466014305,230895.0819566259,232519.3278589296,234289.84078755256,235508.07370204528,236660.31697552124,237216.73374408882,237661.5383345797,238178.42034361255,238494.6490999823,238201.7036505293,237780.01584009267,237886.54591293074,238964.91277287758,240737.18171559213,242575.35167777687,243985.842650825,244742.89429920315,245053.91799246948,245483.30911455417,246095.92752269175,246666.89291725305,247243.93753509843,248048.79325438777,248977.6855026295,249737.62443362107,249901.6156495382,249982.87235417077,249783.0195992084,249860.3901436671,249975.14656091775,250902.83422524141,252255.99462315513,253985.39240277823,255396.5903366697,256065.6727924967,255909.7086461807,255610.03893066337,255879.1819724097,256492.7071499074,257285.30434558578,258017.71371466856,259077.4327372322,260033.70015981584,261045.26640244,262191.3272413712,263372.52246256795,264553.9076019336,265659.8889613314,266861.6865408875
53154,1478,Maplewood,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,137211.39149289276,137609.73120998737,137828.3123702669,138633.89225794433,139559.96840974202,140861.39487633252,142348.59713332754,144829.1658579918,146693.93986060235,148364.01396726002,149290.4511495737,151095.1857459018,152890.21068271433,154616.78216267665,156197.76710819,157969.02462480706,159401.47905290555,161002.24157652867,162631.77128182905,164908.54880358733,167270.68553484706,169857.8169752859,172036.6212444644,173512.92001427698,174474.4315115623,175382.1862765524,176658.87586657153,177921.93814326948,179131.87170505707,180088.81785661657,181153.346293697,182309.74848224423,183796.95133021622,185400.2748325225,187123.65322168302,188848.09940015097,190741.94811750445,192722.0262184002,194652.0130081979,196336.13435157968,197905.10059622768,199335.356204947,200642.03003698133,201743.6804702309,203037.66683554175,204342.83383914034,205943.82815589468,207320.01090579256,208785.46060167692,210007.431598059,211334.57211593966,212558.75426841713,213941.04424347938,215265.08451084662,216555.89191150622,217487.79802163388,218667.97762621465,219989.59967631812,221544.2646868213,222844.8291511537,224191.27079474484,225748.470344772,227357.38351728756,229206.9412899048,231196.47280510716,233053.17064146927,234520.9830537912,235183.26420557607,236096.42519285134,237248.5662802225,238912.86971802628,239348.7611327858,238473.18547783454,236802.31726028307,235766.23056392,235390.31920892672,235339.26276892793,235536.14772097688,235835.7475552802,236070.92695035625,236030.2308429687,236094.006798694,236032.09541154144,235474.82913742203,234386.39666317208,233385.78071273208,232934.28472941628,233192.27900407568,233030.63812561406,232539.70884390347,231204.9658824786,229630.79840995235,228097.33387969984,226938.92802208362,225941.69546426917,224289.21865637356,222724.18000068679,220937.37624937916,219536.50614177858,217956.87039473365,216889.3336737967,216133.24144948504,214904.16997250865,213132.5281792959,210519.77203607757,207957.48501946917,205505.46651468123,204049.56379880497,202468.31507287585,200854.008848044,,190637.9688000641,186872.95123481183,187401.32575030474,188665.37275976292,189149.09217405648,188269.42254935377,186595.70584290152,184250.99505915423,182493.38372678892,181997.95657235663,182392.94506850885,183525.14071238422,184101.64128794815,184365.5439264285,183793.85244839522,183075.82572614282,182158.4661767894,180850.01848887754,178947.3820766509,177196.1181922746,175008.35731198612,173064.78436621366,170896.6871796738,170071.10885611142,168803.249715454,167820.09375264792,165926.5715220257,164131.61644572302,162961.9242534314,162574.43397033968,162928.22320485892,162119.93468593172,161047.8196496462,160074.43126035362,160295.89932740995,160985.9740828187,161676.76738911265,162187.4233110159,162767.20633939223,163632.91320520203,164640.12100909092,165804.2314509343,166869.2747266762,168055.70801652412,169554.02442508307,171366.45348947353,173186.71427053356,174619.06021473737,175568.45011724936,176513.03984426823,177621.12110845154,179120.67378381582,180969.2385545862,182825.1932044766,184423.33834527992,185871.18110139327,187204.7114670407,188753.6988041012,190354.25719219897,192394.98086746756,194439.30260288538,196218.487528512,197082.55330920886,197439.81503435844,197321.986949192,197307.6606683673,196973.5871888166,197098.214293137,197501.38565293988,198697.82261625616,200370.55983833098,202744.8434767709,205166.43315324117,207027.20722192145,207732.00068669443,208194.1205267088,208607.03504072534,209572.38320557037,210347.99502184635,211318.59085035394,212084.17697696845,213145.5175684454,214415.94018668402,215727.35475696065,217161.47449138356,218169.6648914794,218642.4861362702,218605.73512732415,218608.05192826295,219274.95511022478,220470.80458099875,222237.8724687867,224331.39158116034,226665.8184775378,229054.77082568282,231439.7913546991,233749.62361372224,235507.54228394866,236585.05649349315,237161.47844971056,237375.42400609842,237625.5635158494,237875.81042715407,239062.50519675447,241009.37945661324,243166.51182135093,245175.0094042227,247139.4853012065,249356.88274364188,251123.18530017158,252032.63188830603,252844.34965579337,253420.80326819266,253760.81109919283,253353.27329401925,253156.65861346084,253577.16585589675,254728.12551280658,256659.57847007466,258953.0140771478,261421.95590085405,263205.0848235997,264530.1224712767,265215.8597537926,265371.8611355428,265162.8680466188,264996.91723373946,265527.9893645565,266405.1886788546,268085.4432250703,270330.26721750107,273205.0105595548,275739.46207480464,277201.4202316319,277788.42347235914,278049.72929341794,279105.8584083133,281151.1245160822,284142.89792863786,287539.88242614217,291041.08813084755,294379.89817316114,297980.5739498735,302026.57193629415,306374.1648541256,311104.55084440863,315647.65981239715,319326.09628781676,321059.94265229645,321129.60270956415,320908.61346777924,321239.9981504011,322456.49047319306,325094.36430626694,328807.2195531097,333645.54136537167,338583.99762907816,342848.1334151777,345723.89088162873,345934.3832929652,344187.05993432115,341010.50763710245,338549.50507229107,336626.7307635437,335334.45700132666,333701.4464430482,332994.87058925227,333146.0821550923,334682.7489594922,336492.7053574147,338430.72583775356,339969.58496832213,341072.52410154784,341545.27004738577,341226.6201920309,340543.14574964065,339986.5197817593,339952.7998315673,340796.08569630224,342402.79794853873,343924.8765845977,344305.410290126,343440.614784878,342468.5489435918,342313.05247837695,342849.94496130594,343923.4714717838,345196.93348048686,347048.0578260899,348825.5462624929,349903.79994698317,349718.77588206093,348891.5027189926,347884.33840472397,347039.48402235133,346769.9431040034,346846.3853719236,347358.53970496514,347990.47860038193,349106.50609144295,350791.89063252887,352411.6670499311,353776.24149444327,354286.46278267214,354140.3754886933
21469,1599,Cottage Grove,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,153847.24667379927,154097.1641780811,154415.70902930223,155209.50020646796,156261.4290578143,157599.54137347793,158944.90836110964,160528.45233811872,162130.51273798707,164154.20052241627,165996.46438039138,168001.28079350927,170030.35091927194,172136.42525037433,174288.53567211263,176373.28721229287,178658.08096204788,180854.61848324267,182877.82301362386,184683.33682492012,186708.9837850946,188733.13116023806,190619.22522005477,192007.78318284743,192866.82440785764,193206.90978213892,193637.060010924,194578.4929107246,196534.95232712245,198473.98405915944,200023.37212520404,201144.53378362916,202240.50258117286,203440.13224643515,204752.20348822186,206371.27112730502,208043.59889366012,209653.78386823507,210948.23005355426,212462.17376648306,213851.29720631219,215310.0076814435,216797.79388349084,218307.7451958242,220174.7217237164,222097.54806887396,224134.4294038204,225640.87306716313,226824.07725255986,228108.7162841443,229486.5159509176,230975.3454142683,232145.79249023684,233536.46212854257,235473.60652634897,237523.22408629433,239428.29988690405,240656.09902132838,241795.05212274453,243203.09582571767,244891.95799328448,246608.82804933746,247173.49479348524,247608.06763106698,247878.8660537525,249114.62192065167,249869.74611385577,250732.7394763059,251266.9390319142,252399.67982195213,253566.12023048822,254784.7465990215,255538.84136044295,256253.95214375062,256439.32337324088,257027.40322703923,257366.66406705137,258194.34361958495,258806.71127641786,259380.56893343013,259658.36205944358,259172.87594133688,258280.4162357285,257674.78988085935,258097.6923024226,258837.58250898073,258882.97225906662,257931.78209203828,256784.40255675674,255143.08971875402,253329.31586349246,251877.1654702001,250912.09830204802,250029.16543431798,248928.1898066164,247980.77810224312,246568.2340233936,244435.7249205167,242204.8450690053,240759.7401150662,239879.29175917688,238995.20287090362,237679.21726974714,235557.81174368368,233203.82532404686,230890.88288680045,228240.94884928557,225253.22617694453,222325.5947630174,220083.4848601662,218439.3430086784,216595.78278279994,214396.67775971632,211993.20875502998,210112.76869750663,209162.00796115006,207782.09264495692,205851.23782731043,203887.07435325105,203306.56469344,203639.20955467378,204823.90904101488,206310.33479957623,207663.26135731896,207994.03570916853,207645.6675799325,207022.49998471243,206318.70383012248,205187.3890965084,203932.4051442827,203013.65423511635,200329.43636913053,197775.71327778755,194110.2246101536,192284.63652139078,191217.13204261995,190788.77281745596,189770.78976014993,188029.56015668003,186794.83811007798,186737.27486367166,186754.33750172853,186486.78902090612,185488.49710866573,184342.44729306045,183717.25456499102,184008.06865868263,184774.4725091216,186293.99678505122,188181.20820207827,190558.26828657274,192701.18717855998,194932.36966385585,197295.91442226872,199368.09290107913,201052.53067451224,202346.49648761677,203844.26152027017,205486.7804046231,207039.42461625903,208944.46292631992,211299.45600334788,214204.35857560972,217103.58189737855,219288.99310655263,221120.36056430588,222432.26612525503,223890.8785660188,224919.13056976072,225929.23494712324,226989.4047430764,228179.0598122588,229344.74213970068,230085.0118437399,230828.97554653054,231660.442076494,232588.12356907755,233441.5442003971,234057.6669375381,234572.056272637,234930.1274869426,235752.1565109879,236779.3562550222,238073.89652113323,239380.8250704082,240672.19332126094,241899.06479540397,242891.71428338988,243883.91806388632,245224.42165776016,246720.19351561493,248433.09265865272,249952.73890437733,251298.3842777809,252557.8013872635,254007.28165622638,255502.7982667233,256992.15676310987,258198.56437833785,259244.01004747368,260375.61774898064,261866.37558836958,263511.08946809784,265517.6621323467,267452.42579161166,269776.5073403973,271491.75455898204,272988.19189678563,274236.4178505726,275431.44147775153,276219.4728559529,276583.28063267906,276994.34685827285,277903.59230396716,279145.8496614678,280961.5538015727,282840.74211332045,285068.85113575886,287157.9632418807,288868.16198060865,290186.90829091537,291057.54603248806,292219.31078012276,293003.2445570824,293483.6204131531,293686.0843732707,293943.54076596093,294948.7743793076,296608.20481683564,299306.60676709213,302190.882529019,304426.87390308885,305671.46232043713,306565.0010489465,307546.3780598165,308418.3985975253,308769.3941609828,309398.1884437813,310471.32161024207,311889.19315341517,313593.596875044,315738.27003691887,318435.86489529937,320738.6118026616,321670.39472883986,321206.95435566537,320310.43357176124,320441.4539579705,322449.89605583786,325973.1103556207,330376.03534575354,335047.2604189673,339740.109036897,344773.8959760575,349574.62164698384,354151.0446834061,358454.2805321114,362632.37098513095,366108.47100393445,368316.90845669963,369388.6854356556,370673.49570877035,372481.45465323696,374884.7831089087,378237.14036645804,382706.6307817206,388530.83531470876,394171.7620339491,398748.0457380451,401419.95568478556,401452.48545399634,399344.25351251947,396166.3496197888,394059.16366842046,392676.7922612378,391470.8074482686,389817.5414115642,388653.2859000761,388499.0920353969,389247.98802789283,390424.03879867046,391959.44210057455,393508.0256683927,394606.3666229861,394899.7822589865,394091.38436281914,392973.7105807694,391894.66975095886,391282.43114648125,391510.6544743458,392411.23391911836,393496.4517505363,393668.3543449126,392936.445673071,392092.7008232183,391972.43152057886,392236.242412782,393145.4103075783,394409.87653299794,396456.1085332262,398057.2413046523,398693.6681473096,397891.1893857448,396815.24690003594,395846.7317785618,395552.5992461482,395995.2811736124,397083.0237263767,398425.6011261631,399705.62229509203,400682.9670458661,401812.9666052274,402662.5963935259,403512.37382221455,403676.7929656463,403574.1372679041
